conceptId,lang,role,label
esrs_CoverageRate40To59PercentMember,en,http://www.xbrl.org/2003/role/label,Coverage rate 40 to 59% [member]
esrs_CoverageRate60To79PercentMember,en,http://www.xbrl.org/2003/role/label,Coverage rate 60 to 79% [member]
esrs_CoverageRate80To100PercentMember,en,http://www.xbrl.org/2003/role/label,Coverage rate 80 to 100% [member]
esrs_CoverageRateAxis,en,http://www.xbrl.org/2003/role/label,Coverage rate [axis]
esrs_CoverageRateMember,en,http://www.xbrl.org/2003/role/label,Coverage rate [member]
esrs_CoverageRateOfEmployeesInCountryEeaThatAreCoveredAtEstablishmentLevelByWorkersRepresentatives,en,http://www.xbrl.org/2003/role/label,Coverage rate of employees in country (EEA) that are covered at establishment level by workers' representatives
esrs_CoverageRateOfEmployeesInCountryEeaThatAreCoveredByCollectiveBargainingAgreements,en,http://www.xbrl.org/2003/role/label,Coverage rate of employees in country (EEA) that are covered by collective bargaining agreements
esrs_CoverageRateOfEmployeesInRegionNoneeaThatAreCoveredByCollectiveBargainingAgreements,en,http://www.xbrl.org/2003/role/label,Coverage rate of employees in region (non-EEA) that are covered by collective bargaining agreements
esrs_CredibleProxiesMember,en,http://www.xbrl.org/2003/role/label,Credible proxies [member]
esrs_CulturalRightsMember,en,http://www.xbrl.org/2003/role/label,Cultural rights [member]
esrs_CurrentAndRetrospectiveMember,en,http://www.xbrl.org/2003/role/label,Current and retrospective [member]
esrs_D,en,http://www.xbrl.org/2003/role/label,"D - Electricity, gas, steam and air conditioning supply"
esrs_D35,en,http://www.xbrl.org/2003/role/label,"D35 - Electricity, gas, steam and air conditioning supply"
esrs_D351,en,http://www.xbrl.org/2003/role/label,"D35.1 - Electric power generation, transmission and distribution"
esrs_D3511,en,http://www.xbrl.org/2003/role/label,D35.1.1 - Production of electricity
esrs_D3512,en,http://www.xbrl.org/2003/role/label,D35.1.2 - Transmission of electricity
esrs_D3513,en,http://www.xbrl.org/2003/role/label,D35.1.3 - Distribution of electricity
esrs_D3514,en,http://www.xbrl.org/2003/role/label,D35.1.4 - Trade of electricity
esrs_D352,en,http://www.xbrl.org/2003/role/label,D35.2 - Manufacture of gas; distribution of gaseous fuels through mains
esrs_D3521,en,http://www.xbrl.org/2003/role/label,D35.2.1 - Manufacture of gas
esrs_D3522,en,http://www.xbrl.org/2003/role/label,D35.2.2 - Distribution of gaseous fuels through mains
esrs_D3523,en,http://www.xbrl.org/2003/role/label,D35.2.3 - Trade of gas through mains
esrs_D353,en,http://www.xbrl.org/2003/role/label,D35.3 - Steam and air conditioning supply
esrs_D3530,en,http://www.xbrl.org/2003/role/label,D35.3.0 - Steam and air conditioning supply
esrs_DataSourcesAxis,en,http://www.xbrl.org/2003/role/label,Data sources [axis]
esrs_DataSourcesBiodiversityAndEcosystemsChange,en,http://www.xbrl.org/2003/role/label,Data sources (biodiversity and ecosystems change)
esrs_DataSourcesMember,en,http://www.xbrl.org/2003/role/label,Data sources [member]
esrs_DataSourcesResourceInflows,en,http://www.xbrl.org/2003/role/label,Data sources (resource inflows)
esrs_DataSourcesResourceOutflows,en,http://www.xbrl.org/2003/role/label,Data sources (resource outflows)
esrs_DataSourcesWaterConsumption,en,http://www.xbrl.org/2003/role/label,Data sources (water consumption)
esrs_DataSourcesWaterRecycledAndReused,en,http://www.xbrl.org/2003/role/label,Data sources (water recycled and reused)
esrs_DataSourcesWaterStored,en,http://www.xbrl.org/2003/role/label,Data sources (water stored)
esrs_DateOfAdoptionOfTransitionPlanForUndertakingsNotHavingAdoptedTransitionPlanYet,en,http://www.xbrl.org/2003/role/label,Date of adoption of transition plan for undertakings not having adopted transition plan yet
esrs_DateOfLastProcessModification,en,http://www.xbrl.org/2003/role/label,Date of last process modification
esrs_DateOfResilienceAnalysis,en,http://www.xbrl.org/2003/role/label,Date of resilience analysis
esrs_DateWhenCarbonCreditsOutsideValueChainArePlannedToBeCancelled,en,http://www.xbrl.org/2003/role/label,Date when carbon credits outside value chain are planned to be cancelled
esrs_DatesOfFutureRevisionOfMaterialityAssessment,en,http://www.xbrl.org/2003/role/label,Dates of future revision of materiality assessment
esrs_DecarbonisationLeverAxis,en,http://www.xbrl.org/2003/role/label,Decarbonisation lever [axis]
esrs_DecarbonisationLeverMember,en,http://www.xbrl.org/2003/role/label,Decarbonisation lever [member]
esrs_DecarbonisationLeverMember,en,http://www.xbrl.org/2003/role/totalLabel,Total decarbonisation levers / NA [member]
esrs_DecarbonisationLeverType,en,http://www.xbrl.org/2003/role/label,Decarbonisation lever type
esrs_DeclineOfPollinatorsIsReversedMember,en,http://www.xbrl.org/2003/role/label,Decline of pollinators is reversed [member]
esrs_DedicatedControlsAndProceduresAreAppliedToManagementOfImpactsRisksAndOpportunities,en,http://www.xbrl.org/2003/role/label,"Dedicated controls and procedures are applied to management of impacts, risks and opportunities"
esrs_DefinitionOfCorruptionMember,en,http://www.xbrl.org/2003/role/label,Definition of corruption [member]
esrs_DeliveryMethodAndDurationAbstract,en,http://www.xbrl.org/2003/role/label,Delivery method and duration [abstract]
esrs_DeliveryMethodAndDurationAxis,en,http://www.xbrl.org/2003/role/label,Delivery method and duration [axis]
esrs_DependenciesOnBiodiversityAndEcosystemsAndTheirServicesHaveBeenIdentifiedAndAssessedAtOwnSiteLocationsAndInUpstreamAndDownstreamValueChain,en,http://www.xbrl.org/2003/role/label,Dependencies on biodiversity and ecosystems and their services have been identified and assessed at own site locations and in upstream and downstream value chain
esrs_DescriptionOfAbilityToAdjustOrAdaptStrategyAndBusinessModelToClimateChangeExplanatory,en,http://www.xbrl.org/2003/role/label,Description of ability to adjust or adapt strategy and business model to climate change [text block]
esrs_DescriptionOfActionsTakenPlannedOrUnderwayToPreventMitigateOrRemediateMaterialNegativeImpactsOnConsumersAndEndusersExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of actions taken, planned or underway to prevent, mitigate or remediate material negative impacts on consumers and end-users [text block]"
esrs_DescriptionOfActionsTakenPlannedOrUnderwayToPreventOrMitigateMaterialNegativeImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of actions taken, planned or underway to prevent or mitigate material negative impacts on own workforce / value chain workers / affected communities [text block]"
esrs_DescriptionOfActionsTakenToIdentifyMonitorPreventMitigateRemediateOrBringEndToActualOrPotentialAdverseImpactsRelatedToSustainabilityMattersAssessedToBeMaterialPhaseinAndResultOfSuchActionsExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of actions taken to identify, monitor, prevent, mitigate, remediate or bring end to actual or potential adverse impacts related to sustainability matters assessed to be material (phase-in) and result of such actions [text block]"
esrs_DescriptionOfActivitiesThatResultInPositiveImpactsAndTypesOfEmployeesAndNonemployeesInOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersThatArePositivelyAffectedOrCouldBePositivelyAffectedExplanatory,en,http://www.xbrl.org/2003/role/label,Description of activities that result in positive impacts and types of employees and non-employees in own workforce / value chain workers / affected communities / consumers and end-users that are positively affected or could be positively affected [text block]
esrs_DescriptionOfAdditionalActionsOrInitiativesWithPrimaryPurposeOfDeliveringPositiveImpactsForOwnWorkforceValueChainWorkersAffectedCommunitiesExplanatory,en,http://www.xbrl.org/2003/role/label,Description of additional actions or initiatives with primary purpose of delivering positive impacts for own workforce / value chain workers / affected communities [text block]
esrs_DescriptionOfAdditionalActionsOrInitiativesWithPrimaryPurposeOfPositivelyContributingToImprovedSocialOutcomesForConsumersAndEndusersExplanatory,en,http://www.xbrl.org/2003/role/label,Description of additional actions or initiatives with primary purpose of positively contributing to improved social outcomes for consumers and end-users [text block]
esrs_DescriptionOfAmendmentsToStrategyAndOrBusinessModelExplanatory,en,http://www.xbrl.org/2003/role/label,Description of amendments to strategy and (or) business model [text block]
esrs_DescriptionOfAnyChangesInTargetAndCorrespondingMetricsOrUnderlyingMeasurementMethodologiesSignificantAssumptionsLimitationsSourcesAndAdoptedProcessesToCollectDataExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of any changes in target and corresponding metrics or underlying measurement methodologies, significant assumptions, limitations, sources and adopted processes to collect data [text block]"
esrs_DescriptionOfAnyFurtherStepsThatAreBeingPlannedAndInWhatTimelineExplanatory,en,http://www.xbrl.org/2003/role/label,Description of any further steps that are being planned and in what timeline [text block]
esrs_DescriptionOfAnyTimeboundTargetsSetRelatedToSustainabilityMattersAssessedToBeMaterialPhaseinAndProgressMadeTowardsAchievingThoseTargetsExplanatory,en,http://www.xbrl.org/2003/role/label,Description of any time-bound targets set related to sustainability matters assessed to be material (phase-in) and progress made towards achieving those targets [text block]
esrs_DescriptionOfApproachToTakingActionInRelationToSpecificMaterialNegativeImpactsOnValueChainWorkersAffectedCommunitiesConsumersAndEndusersExplanatory,en,http://www.xbrl.org/2003/role/label,Description of approach to taking action in relation to specific material negative impacts on value chain workers / affected communities / consumers and end-users [text block]
esrs_DescriptionOfBasisForPreparationOfMetricsThatIncludeUpstreamAndOrDownstreamValueChainDataEstimatedUsingIndirectSourcesExplanatory,en,http://www.xbrl.org/2003/role/label,Description of basis for preparation of metrics that include upstream and (or) downstream value chain data estimated using indirect sources [text block]
esrs_DescriptionOfBasisOfPreparationOfNonemployeesEstimatedNumberExplanatory,en,http://www.xbrl.org/2003/role/label,Description of basis of preparation of non-employees estimated number [text block]
esrs_DescriptionOfBiodiversityOffsetsExplanatory,en,http://www.xbrl.org/2003/role/label,Description of biodiversity offsets [text block]
esrs_DescriptionOfBusinessModelAndValueChainExplanatory,en,http://www.xbrl.org/2003/role/label,Description of business model and value chain [text block]
esrs_DescriptionOfCategoriesOfStakeholdersForWhichEngagementOccursExplanatory,en,http://www.xbrl.org/2003/role/label,Description of categories of stakeholders for which engagement occurs [text block]
esrs_DescriptionOfChangesOverTimePollutionOfAirWaterAndSoilExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of changes over time (pollution of air, water and soil) [text block]"
esrs_DescriptionOfConsiderationGivenToInterestsOfKeyStakeholdersInSettingPolicyExplanatory,en,http://www.xbrl.org/2003/role/label,Description of consideration given to interests of key stakeholders in setting policy [text block]
esrs_DescriptionOfCriticalAssumptionsMadeToDetermineCarbonPriceAppliedExplanatory,en,http://www.xbrl.org/2003/role/label,Description of critical assumptions made to determine carbon price applied [text block]
esrs_DescriptionOfDecisionmakingProcessAndRelatedInternalControlProceduresExplanatory,en,http://www.xbrl.org/2003/role/label,Description of decision-making process and related internal control procedures [text block]
esrs_DescriptionOfDefinedLevelOfAmbitionToBeAchievedAndOfAnyQualitativeOrQuantitativeIndicatorsUsedToEvaluateProgressExplanatory,en,http://www.xbrl.org/2003/role/label,Description of defined level of ambition to be achieved and of any qualitative or quantitative indicators used to evaluate progress [text block]
esrs_DescriptionOfEffectsConsideredImpactsAndDependenciesToWhichTheyRelateAndTimeHorizonsInWhichTheyAreLikelyToMaterialiseResourceUseAndCircularEconomyExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of effects considered, impacts and dependencies to which they relate and time horizons in which they are likely to materialise (resource use and circular economy) [text block]"
esrs_DescriptionOfEffectsConsideredRelatedImpactsAndDependenciesAndTimeHorizonsInWhichTheyAreLikelyToMaterialiseBiodiversityAndEcosystemsExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of effects considered, related impacts and dependencies and time horizons in which they are likely to materialise (biodiversity and ecosystems) [text block]"
esrs_DescriptionOfEffectsConsideredRelatedImpactsAndDependenciesAndTimeHorizonsInWhichTheyAreLikelyToMaterialiseWaterAndMarineResourcesExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of effects considered, related impacts and dependencies and time horizons in which they are likely to materialise (water and marine resources) [text block]"
esrs_DescriptionOfEffectsConsideredRelatedImpactsAndTimeHorizonsInWhichTheyAreLikelyToMaterialisePollutionExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of effects considered, related impacts and time horizons in which they are likely to materialise (pollution) [text block]"
esrs_DescriptionOfExpectedDecarbonisationLeversAndTheirOverallQuantitativeContributionsToAchieveGHGEmissionReductionTargetExplanatory,en,http://www.xbrl.org/2003/role/label,Description of expected decarbonisation levers and their overall quantitative contributions to achieve GHG emission reduction target [text block]
esrs_DescriptionOfExtentToWhichAndHowProcessToIdentifyAssessAndManageImpactsAndRisksIsIntegratedIntoOverallRiskManagementProcessAndUsedToEvaluateOverallRiskProfileAndRiskManagementProcessesExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of extent to which and how process to identify, assess and manage impacts and risks is integrated into overall risk management process and used to evaluate overall risk profile and risk management processes [text block]"
esrs_DescriptionOfExtentToWhichAndHowProcessToIdentifyAssessAndManageOpportunitiesIsIntegratedIntoOverallManagementProcessExplanatory,en,http://www.xbrl.org/2003/role/label,"Description of extent to which and how process to identify, assess and manage opportunities is integrated into overall management process [text block]"
