name,id,type,substitutionGroup,balance,abstract,nillable
CollectiveBargainingCoverageAndSocialDialogueLineItems,,xbrli:stringItemType,,,,
DiversityMetricsDetailedAbstract,,xbrli:stringItemType,,,,
DiversityMetricsDetailedLineItems,,xbrli:stringItemType,,,,
DiversityMetricsGeneralAbstract,,xbrli:stringItemType,,,,
PersonsWithDisabilitiesGeneralAbstract,,xbrli:stringItemType,,,,
PersonsWithDisabilitiesAbstract,,xbrli:stringItemType,,,,
PersonsWithDisabilitiesLineItems,,xbrli:stringItemType,,,,
DescriptionOfProcessesAndMechanismsToMonitorComplianceWithUnGuidingPrinciplesOnBusinessAndHumanRightsIloDeclarationOnFundamentalPrinciplesAndRightsAtWorkAndOecdGuidelinesForMultinationalEnterprisesExplanatory,,dtr-types:textBlockItemType,,,,
WorklifeBalanceMetricsGeneralAbstract,,xbrli:stringItemType,,,,
WorklifeBalanceMetricsAbstract,,xbrli:stringItemType,,,,
WorklifeBalanceMetricsLineItems,,xbrli:stringItemType,,,,
RemunerationMetricsPayGapAndTotalRemunerationGeneralAbstract,,xbrli:stringItemType,,,,
RemunerationMetricsPayGapAndTotalRemunerationAbstract,,xbrli:stringItemType,,,,
RemunerationMetricsPayGapAndTotalRemunerationLineItems,,xbrli:stringItemType,,,,
IncidentsComplaintsAndSevereHumanRightsImpactsGeneralAbstract,,xbrli:stringItemType,,,,
IncidentsComplaintsAndSevereHumanRightsImpactsAbstract,,xbrli:stringItemType,,,,
IncidentsComplaintsAndSevereHumanRightsImpactsLineItems,,xbrli:stringItemType,,,,
PollutionOfAirWaterAndSoilGeneralAbstract,,xbrli:stringItemType,,,,
PollutionOfAirWaterAndSoilAbstract,,xbrli:stringItemType,,,,
PollutionOfAirWaterAndSoilLineItems,,xbrli:stringItemType,,,,
GHGremovalsAndGHGMitigationProjectsFinancedThroughCarbonCreditsGeneralAbstract,,xbrli:stringItemType,,,,
GHGremovalsAndGHGMitigationProjectsFinancedThroughCarbonCreditsAbstract,,xbrli:stringItemType,,,,
GHGremovalsAndGHGMitigationProjectsFinancedThroughCarbonCreditsLineItems,,xbrli:stringItemType,,,,
DisclosureOfExtentToWhichCasesOfNonrespectOfUnGuidingPrinciplesOnBusinessAndHumanRightsIloDeclarationOnFundamentalPrinciplesAndRightsAtWorkOrOecdGuidelinesForMultinationalEnterprisesThatInvolveConsumersAndEndusersHaveBeenReportedInDownstreamValueChainExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfExtentToWhichCasesOfNonrespectOfUnGuidingPrinciplesOnBusinessAndHumanRightsIloDeclarationOnFundamentalPrinciplesAndRightsAtWorkOrOecdGuidelinesForMultinationalEnterprisesThatInvolveAffectedCommunitiesHaveBeenReportedInOwnOperationsOrInUpstreamAndDownstreamValueChainExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfEnergyConsumptionAndMixGeneralAbstract,,xbrli:stringItemType,,,,
DisclosureOfEnergyConsumptionAndMixAbstract,,xbrli:stringItemType,,,,
DisclosureOfEnergyConsumptionAndMixLineItems,,xbrli:stringItemType,,,,
ListOfMaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelESRS2GeneralAbstract,,xbrli:stringItemType,,,,
DescriptionOfActionsTakenPlannedOrUnderwayToPreventMitigateOrRemediateMaterialNegativeImpactsOnConsumersAndEndusersExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowActionIsTakenToAvoidCausingOrContributingToMaterialNegativeImpactsOnValueChainWorkersNOAffectedCommunitiesNOConsumersAndEndusersThroughOwnPracticesExplanatory,,dtr-types:textBlockItemType,,,,
ActionIsTakenToAvoidCausingOrContributingToMaterialNegativeImpactsOnValueChainWorkersNOAffectedCommunitiesNOConsumersAndEndusersThroughOwnPractices,,xbrli:booleanItemType,,,,
UnderstandingOfHowConsumersAndEndusersWithParticularCharacteristicsOrThoseUsingParticularProductsOrServicesMayBeAtGreaterRiskOfHarmHasBeenDeveloped,,xbrli:booleanItemType,,,,
DisclosureOfSpecificCountriesOrRegionsWherePositiveImpactsForOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersOccurExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfProcessesThroughWhichUndertakingSupportsOrRequiresAvailabilityOfChannelsByItsBusinessRelationshipsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfProcessesThroughWhichUndertakingSupportsAvailabilityOfChannelsByItsBusinessRelationshipsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfProcessesThroughWhichUndertakingSupportsOrRequiresAvailabilityOfChannelsInWorkplaceOfValueChainWorkersExplanatory,,dtr-types:textBlockItemType,,,,
UndertakingIsRelyingSolelyOnInformationProvidedByItsBusinessRelationshipsAboutExistenceOfChannelsToRaiseConcernsOrNeeds,,xbrli:booleanItemType,,,,
DisclosureOfGlobalFrameworkAgreementsOrAgreementsWithGlobalUnionFederationsRelatedToRespectOfHumanRightsOfWorkersInValueChainExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfCommunicationToolsAndChannelsAimedAtEnsuringThatPolicyIsAccessibleAndThatDifferentAudiencesUnderstandItsImplicationsExplanatory,,dtr-types:textBlockItemType,,,,
NumberOfSevereHumanRightsIncidentsWhereUndertakingPlayedRoleSecuringRemedyForThoseAffected,,xbrli:integerItemType,,,,
DisclosureOfStatusOfIncidentsAndOrComplaintsAndActionsTakenIncidentsComplaintsAndSevereHumanRightsImpactsExplanatory,,dtr-types:textBlockItemType,,,,
ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsGeneralAbstract,,xbrli:stringItemType,,,,
ProcessesForEngagingWithConsumersAndEndUsersAboutImpactsGeneralAbstract,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelS3GeneralAbstract,,xbrli:stringItemType,,,,
ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsGeneralAbstract,,xbrli:stringItemType,,,,
ProcessesForEngagingWithAffectedCommunitiesAboutImpactsGeneralAbstract,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelS2GeneralAbstract,,xbrli:stringItemType,,,,
ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsGeneralAbstract,,xbrli:stringItemType,,,,
ProcessesForEngagingWithValueChainWorkersAboutImpactsGeneralAbstract,,xbrli:stringItemType,,,,
ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsGeneralAbstract,,xbrli:stringItemType,,,,
ProcessesForEngagingWithOwnWorkforceAndWorkersRepresentativesAboutImpactsGeneralAbstract,,xbrli:stringItemType,,,,
PoliciesAndOrActionsNotAdoptedGeneralAbstract,,xbrli:stringItemType,,,,
OtherMaterialAndOrEntityspecificInformationGeneralAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementMetricsListOfESRSMetricsGeneralAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsTargetsNotAdoptedAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsAbstract,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesAbstract,,xbrli:stringItemType,,,,
InterestsAndViewsOfStakeholdersGeneralAbstract,,xbrli:stringItemType,,,,
CountriesWhereEmployeesAndOrNonemployeesDoNotHaveSocialProtectionWithRegardToOneOrMoreOfTypesOfMajorLifeEvents,,enum2:enumerationItemType,,,,
NameOrIdentifierOfImpactRiskAndOpportunity,,xbrli:stringItemType,,,,
BaselineValueAgainstWhichProgressIsConsideredPercentage,,dtr-types:percentItemType,,,,
BaselineValueAgainstWhichProgressIsConsideredAbsoluteValue,,xbrli:decimalItemType,,,,
NameOrIdentifierOfTarget,,xbrli:stringItemType,,,,
NameOrIdentifierOfActionPlan,,xbrli:stringItemType,,,,
NameOrIdentifierOfPolicy,,xbrli:stringItemType,,,,
GrossScopes123AndTotalGHGEmissionsGHGEmissionsPerScopeAdditionalBreakdownsAbstract,,xbrli:stringItemType,,,,
DisclosureOfMostCommonTypesOfNonemployeesTheirRelationshipWithUndertakingAndTypeOfWorkThatTheyPerformExplanatory,,dtr-types:textBlockItemType,,,,
MethodologyOfNonemployeesMeasurement,,enum2:enumerationItemType,,,,
NonemployeesNumbersAreReportedUsingAnotherMethodology,,xbrli:booleanItemType,,,,
CountriesWhereEmployeesAndOrNonemployeesEarnBelowApplicableAdequateWageBenchmark,,enum2:enumerationItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationScope3GHGEmissionsReductionTargetsISO140641Abstract,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationScope3GHGEmissionsReductionTargetsISO140641LineItems,,xbrli:stringItemType,,,,
ListOfScope3GHGEmissionsCategoriesIncludedInInventoryISO140641,,enum2:enumerationSetItemType,,,,
QuantitativeMetricPercentage,,dtr-types:percentItemType,,,,
QuantitativeMetricAbsoluteValue,,xbrli:decimalItemType,,,,
MeasurableTargetCurrentProgressPercentage,,dtr-types:percentItemType,,,,
MeasurableTargetCurrentProgressAbsoluteValue,,xbrli:decimalItemType,,,,
BaselineValueOfMeasurableTargetPercentage,,dtr-types:percentItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsByDecarbonisationLeversIntensityValueAbstract,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsByDecarbonisationLeversIntensityValueLineItems,,xbrli:stringItemType,,,,
DisclosureOfHowActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersInformAndContributeToAdaptingStrategyAndBusinessModelExplanatory,,dtr-types:textBlockItemType,,,,
ActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersInformAndContributeToAdaptingStrategyAndBusinessModel,,xbrli:booleanItemType,,,,
DisclosureOfHowActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersOriginateFromOrAreConnectedToStrategyAndBusinessModelsExplanatory,,dtr-types:textBlockItemType,,,,
ActualAndPotentialImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersOriginateFromOrAreConnectedToStrategyAndBusinessModels,,xbrli:booleanItemType,,,,
DisclosureOfRelationshipBetweenMaterialRisksAndOpportunitiesArisingFromImpactsAndDependenciesOnOwnWorkforceNOValueChainWorkersNOAffectedCommunitiesNOConsumersAndEndusersAndStrategyAndBusinessModelExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMappingOfInformationProvidedInSustainabilityStatementAboutDueDiligenceProcessAbstract,,xbrli:stringItemType,,,,
UndertakingIsLegallyObligedToBeMemberOfChamberOfCommerceOrOtherOrganisationThatRepresentsItsInterests,,xbrli:booleanItemType,,,,
FinancialAndInkindPoliticalContributionsMadeByCountryLineItems,,xbrli:stringItemType,,,,
PoliciesOnAntibriberyConsistentWithUnitedNationsConventionAgainstCorruptionAreInPlace,,xbrli:booleanItemType,,,,
PoliciesOnAntibriberyConsistentWithUnitedNationsConventionAgainstCorruptionArePlannedToBeImplemented,,xbrli:booleanItemType,,,,
FinancialAndInkindPoliticalContributionsMadeByCountryAbstract,,xbrli:stringItemType,,,,
ListOfNotMaterialTopics,,enum2:enumerationSetItemType,,,,
DisclosureOfMetricsThatMeasureChangesToPopulationOfScientificallyIdentifiedSpeciesUnderThreatExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfMetricsThatMeasureProcessOrFunctionThatEcosystemCompletesOrThatReflectAbilityOfEcosystemToUndertakeThatSpecificProcessOrFunctionExplanatory,,dtr-types:textBlockItemType,,,,
FinancialAndInKindPoliticalContributionsMade,,xbrli:monetaryItemType,,,,
DisclosureOfPathwaysOfIntroductionAndSpreadOfInvasiveAlienSpeciesExplanatory,,dtr-types:textBlockItemType,,,,
MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements,,xbrli:booleanItemType,,,,
BiodiversityAndEcosystemsrelatedMetricsAreVoluntary,,xbrli:booleanItemType,,,,
BiodiversityAndEcosystemsrelatedMetricsAreMandatoryRequiredByLegislation,,xbrli:booleanItemType,,,,
DataSourcesBiodiversityAndEcosystemsChange,,enum2:enumerationSetItemType,,,,
DisclosureOfMetricsConsideredRelevantForExtentAndConditionOfEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
BiodiversityAndEcosystemsrelatedTargetAddressesShortcomingsRelatedToDoNoSignificantHarmCriteriaForBiodiversity,,xbrli:booleanItemType,,,,
BiodiversityAndEcosystemsrelatedTargetAddressesShortcomingsRelatedToSubstantialContributionCriteriaForBiodiversity,,xbrli:booleanItemType,,,,
LayerInMitigationHierarchyToWhichActionCanBeAllocatedToBiodiversityAndEcosystems,,enum2:enumerationSetItemType,,,,
DisclosureOfHowPolicyEnablesToMitigateContributionToMaterialBiodiversityLossDriversExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowPolicyEnablesToRestoreAndRehabilitateDegradedEcosystemsOrRestoreClearedEcosystemsFollowingExposureToImpactsThatCannotBeCompletelyAvoidedAndOrMinimisedExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowPolicyEnablesToReduceAndMinimiseNegativeImpactsOnBiodiversityAndEcosystemsInOwnOperationsAndThroughoutUpstreamAndDownstreamValueChainThatCannotBeAvoidedExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowPolicyEnablesToAvoidNegativeImpactsOnBiodiversityAndEcosystemsInOwnOperationsAndRelatedUpstreamAndDownstreamValueChainExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowPolicyRelatesToSustainabilityMattersForBiodiversityAndEcosystemsExplanatory,,dtr-types:textBlockItemType,,,,
MitigationHierarchyWasConsideredBiodiversityAndEcosystems,,xbrli:booleanItemType,,,,
EUBiodiversityStrategyFor2030TargetsToWhichTransitionPlanIsConnectedBiodiversityAndEcosystems,,enum2:enumerationSetItemType,,,,
SustainableDevelopmentGoalsToWhichTransitionPlanIsConnectedBiodiversityAndEcosystems,,enum2:enumerationSetItemType,,,,
MethodologyOfEmployeesMeasurement,,enum2:enumerationItemType,,,,
DisclosureOfReasonsWhyScopeOfConsolidationIsNotSameAsForFinancialStatementsExplanatory,,dtr-types:textBlockItemType,,,,
ProgramsToPromoteAccessToSkillsDevelopmentAreInPlace,,xbrli:booleanItemType,,,,
UndertakingPutsInPlaceGrievanceProceduresToAddressComplaintsHandleAppealsAndProvideRecourseForEmployeesWhenDiscriminationIsIdentifiedAndIsAlertToFormalStructuresAndInformalCulturalIssuesThatCanPreventEmployeesFromRaisingConcernsAndGrievances,,xbrli:booleanItemType,,,,
UptodateRecordsOnRecruitmentTrainingAndPromotionThatProvideTransparentViewOfOpportunitiesForEmployeesAndTheirProgressionWithinUndertakingHaveBeenKept,,xbrli:booleanItemType,,,,
UndertakingEvaluatesWhetherJobRequirementsHaveBeenDefinedInWayThatCouldSystematicallyDisadvantageCertainGroups,,xbrli:booleanItemType,,,,
AdjustmentsToPhysicalEnvironmentToEnsureHealthAndSafetyForWorkersCustomersAndOtherVisitorsWithDisabilitiesHaveBeenMade,,xbrli:booleanItemType,,,,
StaffTrainingOnNondiscriminationPoliciesAndPracticesHasBeenProvided,,xbrli:booleanItemType,,,,
UndertakingAssignsResponsibilityAtTopManagementLevelForEqualTreatmentAndOpportunitiesInEmploymentIssueClearCompanywidePoliciesAndProceduresToGuideEqualEmploymentPracticesAndLinkAdvancementToDesiredPerformanceInThisArea,,xbrli:booleanItemType,,,,
PoliciesAndProceduresWhichMakeQualificationsSkillsAndExperienceBasisForRecruitmentPlacementTrainingAndAdvancementAtAllLevelsAreInPlace,,xbrli:booleanItemType,,,,
WaterDischarges,,dtr-types:volumeItemType,,,,
WaterWithdrawals,,dtr-types:volumeItemType,,,,
DataSourcesWaterStored,,enum2:enumerationSetItemType,,,,
DataSourcesWaterRecycledAndReused,,enum2:enumerationSetItemType,,,,
DataSourcesWaterConsumption,,enum2:enumerationSetItemType,,,,
WaterAndMarineResourcesrelatedTargetAddressesShortcomingsRelatedToDoNoSignificantHarmCriteriaForWaterAndMarineResources,,xbrli:booleanItemType,,,,
WaterAndMarineResourcesrelatedTargetAddressesShortcomingsRelatedToSubstantialContributionCriteriaForWaterAndMarineResources,,xbrli:booleanItemType,,,,
ResourcesRelateToAreasOfHighwaterStress,,xbrli:booleanItemType,,,,
ResourcesRelateToAreasAtWaterRisk,,xbrli:booleanItemType,,,,
ActionRelatesToAreasOfHighwaterStress,,xbrli:booleanItemType,,,,
PolicyAvoidsImpactsOnAffectedCommunities,,xbrli:booleanItemType,,,,
PolicyMinimisesMaterialImpactsAndRisksAndImplementsMitigationMeasuresThatAimToMaintainValueAndFunctionalityOfPriorityServicesAndToIncreaseResourceEfficiencyOnOwnOperations,,xbrli:booleanItemType,,,,
PolicyContributesToGoodEcologicalAndChemicalQualityOfSurfaceWaterBodiesAndGoodChemicalQualityAndQuantityOfGroundwaterBodies,,xbrli:booleanItemType,,,,
ExplanationOfDecarbonisationLeversIdentifiedAndKeyActionsPlannedExplanatory,,dtr-types:textBlockItemType,,,,
AmountOfSubstancesOfVeryHighConcernThatLeaveFacilitiesAsEmissionsAsProductsOrAsPartOfProductsOrServices,,dtr-types:massItemType,,,,
AmountOfSubstancesOfConcernThatLeaveFacilitiesAsEmissionsAsProductsOrAsPartOfProductsOrServices,,dtr-types:massItemType,,,,
DisclosureOfHowCalibrationTestsOfAmsWereUndertakenAndVerificationOfPeriodicMeasurementByIndependentLabsWasEnsuredExplanatory,,dtr-types:textBlockItemType,,,,
CalibrationTestsOfAmsWereUndertakenAndVerificationOfPeriodicMeasurementByIndependentLabsWasEnsured,,xbrli:booleanItemType,,,,
MonitoringIsCarriedOutInAccordanceWithEuBrefStandardsOrAnotherRelevantReferenceBenchmark,,xbrli:booleanItemType,,,,
PercentageOfTotalEmissionsOfPollutantsToSoilOccurringInAreasOfHighwaterStress,,dtr-types:percentItemType,,,,
PercentageOfTotalEmissionsOfPollutantsToSoilOccurringInAreasAtWaterRisk,,dtr-types:percentItemType,,,,
PercentageOfTotalEmissionsOfPollutantsToWaterOccurringInAreasOfHighwaterStress,,dtr-types:percentItemType,,,,
PercentageOfTotalEmissionsOfPollutantsToWaterOccurringInAreasAtWaterRisk,,dtr-types:percentItemType,,,,
PollutionOfAirWaterAndSoilMicroplasticsAdditionalBreakdownsAbstract,,xbrli:stringItemType,,,,
PollutionOfAirWaterAndSoilMicroplasticsAdditionalBreakdownsLineItems,,xbrli:stringItemType,,,,
TypeOfCarbonCreditsFromRemovalProjects,,enum2:enumerationSetItemType,,,,
TypeOfRemovalAndStorage,,enum2:enumerationItemType,,,,
EmissionsCoveredByCarbonPricingSchemesAbstract,,xbrli:stringItemType,,,,
EmissionsCoveredByCarbonPricingSchemesLineItems,,xbrli:stringItemType,,,,
UnderstandingOfHowAffectedCommunitiesWithParticularCharacteristicsLivingInParticularContextsOrUndertakingParticularActivitiesMayBeAtGreaterRiskOfHarmHasBeenDeveloped,,xbrli:booleanItemType,,,,
DisclosureOfHowRespectForIndigenousPeoplesParticularRightsInStakeholderEngagementApproachIsTakenIntoAccountAndEnsuredWithRegardToLegislativeOrAdministrativeMeasuresThatAffectThemExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowRespectForIndigenousPeoplesParticularRightsInStakeholderEngagementApproachIsTakenIntoAccountAndEnsuredWithRegardToActivitiesAffectingTheirLandsAndTerritoriesExplanatory,,dtr-types:textBlockItemType,,,,
GrossScopes123AndTotalGHGEmissionsScope3GHGEmissionsISO140641Abstract,,xbrli:stringItemType,,,,
GrossScopes123AndTotalGHGEmissionsScope3GHGEmissionsISO140641LineItems,,xbrli:stringItemType,,,,
MeasurableTargetPercentage,,dtr-types:percentItemType,,,,
PoliciesAndOrActionsNotAdoptedLineItems,,xbrli:stringItemType,,,,
PoliciesAndOrActionsNotAdoptedAbstract,,xbrli:stringItemType,,,,
ExplanationsOfSignificantChangesToPoliciesAdoptedDuringReportingYearProvideContextualInformationForUsers,,xbrli:booleanItemType,,,,
DisclosureOfEngagementInProductEndoflifeWasteManagementExplanatory,,dtr-types:textBlockItemType,,,,
DataSourcesResourceOutflows,,enum2:enumerationSetItemType,,,,
ResourceOutflowsWasteDirectedToDisposalAbstract,,xbrli:stringItemType,,,,
ResourceOutflowsWasteDirectedToDisposalLineItems,,xbrli:stringItemType,,,,
WasteGeneratedDirectedToDisposal,,dtr-types:massItemType,,,,
ResourceOutflowsWasteDivertedFromDisposalAbstract,,xbrli:stringItemType,,,,
ResourceOutflowsWasteDivertedFromDisposalLineItems,,xbrli:stringItemType,,,,
WasteGeneratedDivertedFromDisposal,,dtr-types:massItemType,,,,
DisclosureOfRatesOfRecyclableContentInProductAndItsPackagingExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfReparabilityOfProductExplanatory,,dtr-types:textBlockItemType,,,,
